ProviderId,DataYear,SurveysCompleted,SurveyResponseRate,MeasureStartDate,MeasureEndDate
390068,2015,482,28,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390068,2016,450,22,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390070,2009,300 or More,31,NULL,NULL
390070,2010,300 or more,30,NULL,NULL
390070,2011,300 or more,30,NULL,NULL
390070,2012,300 or more,30,NULL,NULL
390070,2013,300 or more,25,NULL,NULL
390070,2014,Between 100 and 299,21,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390070,2015,541,20,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390070,2016,531,20,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390071,2009,300 or More,35,NULL,NULL
390071,2010,300 or more,32,NULL,NULL
390071,2011,300 or more,32,NULL,NULL
390071,2012,Between 100 and 299,34,NULL,NULL
390071,2013,Between 100 and 299,32,NULL,NULL
390071,2014,Between 100 and 299,33,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390071,2015,281,34,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390071,2016,252,29,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390072,2009,300 or More,36,NULL,NULL
390072,2010,300 or more,29,NULL,NULL
390072,2011,300 or more,29,NULL,NULL
390072,2012,300 or more,32,NULL,NULL
390072,2013,300 or more,31,NULL,NULL
390072,2014,300 or more,33,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390072,2015,398,34,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390072,2016,347,32,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390073,2009,300 or More,44,NULL,NULL
390073,2010,300 or more,46,NULL,NULL
390073,2011,300 or more,44,NULL,NULL
390073,2012,300 or more,41,NULL,NULL
390073,2013,300 or more,44,NULL,NULL
390073,2014,300 or more,44,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390073,2015,1703,37,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390073,2016,1992,36,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390076,2009,300 or More,28,NULL,NULL
390076,2010,300 or more,24,NULL,NULL
390076,2011,300 or more,24,NULL,NULL
390076,2012,300 or more,26,NULL,NULL
390076,2013,300 or more,31,NULL,NULL
390076,2014,300 or more,31,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390076,2015,665,28,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390076,2016,628,26,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390079,2009,300 or More,39,NULL,NULL
390079,2010,300 or more,40,NULL,NULL
390079,2011,300 or more,40,NULL,NULL
390079,2012,300 or more,38,NULL,NULL
390079,2013,300 or more,38,NULL,NULL
390079,2014,300 or more,37,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390079,2015,499,33,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390079,2016,459,30,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390080,2009,300 or More,33,NULL,NULL
390080,2010,300 or more,35,NULL,NULL
390080,2011,300 or more,34,NULL,NULL
390080,2012,300 or more,34,NULL,NULL
390080,2013,300 or more,33,NULL,NULL
390080,2014,300 or more,32,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390080,2015,317,28,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390080,2016,377,27,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390081,2009,300 or More,32,NULL,NULL
390081,2010,300 or more,30,NULL,NULL
390081,2011,300 or more,28,NULL,NULL
390081,2012,Between 100 and 299,24,NULL,NULL
390081,2013,300 or more,24,NULL,NULL
390081,2014,300 or more,22,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390081,2015,570,22,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390081,2016,484,21,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390084,2009,300 or More,38,NULL,NULL
390084,2010,300 or more,30,NULL,NULL
390084,2011,300 or more,31,NULL,NULL
390084,2012,Between 100 and 299,34,NULL,NULL
390084,2013,Between 100 and 299,38,NULL,NULL
390084,2014,Between 100 and 299,39,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390084,2015,160,38,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390084,2016,145,37,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390086,2009,300 or More,45,NULL,NULL
390086,2010,300 or more,41,NULL,NULL
390086,2011,300 or more,37,NULL,NULL
390086,2012,300 or more,42,NULL,NULL
390086,2013,300 or more,42,NULL,NULL
390086,2014,300 or more,41,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390086,2015,448,38,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390086,2016,450,36,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390090,2009,300 or More,42,NULL,NULL
390090,2010,300 or more,37,NULL,NULL
390090,2011,300 or more,36,NULL,NULL
390090,2012,300 or more,36,NULL,NULL
390090,2013,300 or more,34,NULL,NULL
390090,2014,300 or more,33,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390090,2015,1419,31,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390090,2016,1230,31,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390091,2009,300 or More,35,NULL,NULL
390091,2010,300 or more,36,NULL,NULL
390091,2011,300 or more,34,NULL,NULL
390091,2012,300 or more,36,NULL,NULL
390091,2013,300 or more,35,NULL,NULL
390091,2014,300 or more,36,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390091,2015,654,35,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390091,2016,673,37,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390093,2009,300 or More,25,NULL,NULL
390093,2010,300 or more,30,NULL,NULL
390093,2011,300 or more,33,NULL,NULL
390093,2012,300 or more,34,NULL,NULL
390093,2013,300 or more,38,NULL,NULL
390093,2014,300 or more,38,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390093,2015,336,35,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390093,2016,354,36,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390095,2009,300 or More,35,NULL,NULL
390095,2010,300 or more,35,NULL,NULL
390095,2011,300 or more,33,NULL,NULL
390096,2009,300 or More,31,NULL,NULL
390096,2010,300 or more,34,NULL,NULL
390096,2011,300 or more,35,NULL,NULL
390096,2012,300 or more,36,NULL,NULL
390096,2013,300 or more,34,NULL,NULL
390096,2014,300 or more,33,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390096,2015,727,30,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390096,2016,740,30,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390097,2009,300 or More,35,NULL,NULL
390097,2010,300 or more,36,NULL,NULL
390097,2011,300 or more,33,NULL,NULL
390097,2012,300 or more,32,NULL,NULL
390097,2013,300 or more,32,NULL,NULL
390097,2014,300 or more,30,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390097,2015,468,27,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390097,2016,430,25,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390100,2009,300 or More,51,NULL,NULL
390100,2010,300 or more,47,NULL,NULL
390100,2011,300 or more,42,NULL,NULL
390100,2012,300 or more,39,NULL,NULL
390100,2013,300 or more,42,NULL,NULL
390100,2014,300 or more,41,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390100,2015,678,39,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390100,2016,669,39,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390101,2009,300 or More,36,NULL,NULL
390101,2010,300 or more,34,NULL,NULL
390101,2011,300 or more,35,NULL,NULL
390101,2012,300 or more,32,NULL,NULL
390101,2013,300 or more,29,NULL,NULL
390101,2014,300 or more,32,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390101,2015,632,30,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390101,2016,529,27,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390102,2009,300 or More,43,NULL,NULL
390102,2010,300 or more,42,NULL,NULL
390102,2011,300 or more,42,NULL,NULL
390102,2012,300 or more,42,NULL,NULL
390102,2013,300 or more,42,NULL,NULL
390102,2014,300 or more,41,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390102,2015,1870,45,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390102,2016,1632,43,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390104,2009,300 or More,41,NULL,NULL
390104,2010,Between 100 and 299,37,NULL,NULL
390104,2011,Between 100 and 299,39,NULL,NULL
390104,2012,Between 100 and 299,39,NULL,NULL
390104,2013,Between 100 and 299,37,NULL,NULL
390104,2014,Between 100 and 299,35,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390104,2015,118,27,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390104,2016,175,38,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390107,2009,300 or More,45,NULL,NULL
390107,2010,300 or more,44,NULL,NULL
390107,2011,300 or more,44,NULL,NULL
390107,2012,300 or more,47,NULL,NULL
390107,2013,300 or more,46,NULL,NULL
390107,2014,300 or more,46,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390107,2015,1618,47,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390107,2016,1520,45,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390108,2009,300 or More,32,NULL,NULL
390108,2010,300 or more,32,NULL,NULL
390108,2011,300 or more,32,NULL,NULL
390108,2012,300 or more,31,NULL,NULL
390110,2009,300 or More,43,NULL,NULL
390110,2010,300 or more,44,NULL,NULL
390110,2011,300 or more,44,NULL,NULL
390110,2012,300 or more,42,NULL,NULL
390110,2013,300 or more,43,NULL,NULL
390110,2014,300 or more,41,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390110,2015,1857,39,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390110,2016,2093,36,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390111,2009,300 or More,31,NULL,NULL
390111,2010,300 or more,34,NULL,NULL
390111,2011,300 or more,33,NULL,NULL
390111,2012,300 or more,30,NULL,NULL
390111,2013,300 or more,29,NULL,NULL
390111,2014,300 or more,26,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390111,2015,968,27,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390111,2016,869,28,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390112,2009,300 or More,NULL,NULL,NULL
390112,2010,300 or more,47,NULL,NULL
390112,2011,300 or more,46,NULL,NULL
390112,2012,300 or more,44,NULL,NULL
390112,2013,300 or more,45,NULL,NULL
390112,2014,300 or more,49,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390112,2015,395,45,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390112,2016,354,45,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390113,2009,300 or More,34,NULL,NULL
390113,2010,300 or more,33,NULL,NULL
390113,2011,300 or more,34,NULL,NULL
390113,2012,300 or more,42,NULL,NULL
390113,2013,300 or more,38,NULL,NULL
390113,2014,300 or more,39,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390113,2015,438,36,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390113,2016,340,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390114,2009,300 or More,40,NULL,NULL
390114,2010,300 or more,37,NULL,NULL
390114,2011,300 or more,39,NULL,NULL
390114,2012,300 or more,36,NULL,NULL
390114,2013,300 or more,35,NULL,NULL
390114,2014,300 or more,33,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390114,2015,2505,33,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390114,2016,2341,31,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390115,2009,300 or More,31,NULL,NULL
390115,2010,300 or more,31,NULL,NULL
390115,2011,300 or more,31,NULL,NULL
390115,2012,300 or more,31,NULL,NULL
390115,2013,300 or more,30,NULL,NULL
390115,2014,300 or more,27,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390115,2015,3424,24,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390115,2016,3295,22,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390116,2009,300 or More,30,NULL,NULL
390116,2010,300 or more,29,NULL,NULL
390116,2011,300 or more,28,NULL,NULL
390116,2012,300 or more,27,NULL,NULL
390116,2013,300 or more,28,NULL,NULL
390116,2014,300 or more,27,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390116,2015,444,24,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390116,2016,436,23,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390117,2009,300 or More,38,NULL,NULL
390117,2010,300 or more,39,NULL,NULL
390117,2011,300 or more,38,NULL,NULL
390117,2012,300 or more,37,NULL,NULL
390117,2013,300 or more,37,NULL,NULL
390117,2014,300 or more,39,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390117,2015,449,37,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390117,2016,410,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390118,2009,300 or More,40,NULL,NULL
390118,2010,300 or more,35,NULL,NULL
390118,2011,300 or more,36,NULL,NULL
390118,2012,300 or more,34,NULL,NULL
390118,2013,300 or more,33,NULL,NULL
390118,2014,300 or more,32,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390118,2015,358,32,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390118,2016,345,31,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390119,2009,300 or More,39,NULL,NULL
390119,2010,300 or more,35,NULL,NULL
390119,2011,300 or more,35,NULL,NULL
390119,2012,300 or more,37,NULL,NULL
390119,2013,300 or more,31,NULL,NULL
390119,2014,300 or more,27,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390119,2015,774,27,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390119,2016,709,26,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390122,2009,300 or More,36,NULL,NULL
390122,2010,300 or more,36,NULL,NULL
390122,2011,300 or more,34,NULL,NULL
390122,2012,300 or more,38,NULL,NULL
390122,2013,300 or more,39,NULL,NULL
390122,2014,300 or more,39,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390123,2009,300 or More,29,NULL,NULL
390123,2010,300 or more,25,NULL,NULL
390123,2011,300 or more,26,NULL,NULL
390123,2012,300 or more,25,NULL,NULL
390123,2013,300 or more,29,NULL,NULL
390123,2014,300 or more,28,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390123,2015,1262,25,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390123,2016,1242,25,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390125,2009,300 or More,36,NULL,NULL
390125,2010,300 or more,37,NULL,NULL
390125,2011,300 or more,37,NULL,NULL
390125,2012,300 or more,36,NULL,NULL
390125,2013,300 or more,41,NULL,NULL
390125,2014,300 or more,38,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390125,2015,664,36,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390125,2016,631,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390127,2009,300 or More,29,NULL,NULL
390127,2010,300 or more,29,NULL,NULL
390127,2011,300 or more,29,NULL,NULL
390127,2012,300 or more,28,NULL,NULL
390127,2013,300 or more,29,NULL,NULL
390127,2014,300 or more,31,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390127,2015,717,29,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390127,2016,683,28,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390128,2009,300 or More,28,NULL,NULL
390130,2009,Between 100 and 299,34,NULL,NULL
390130,2010,Between 100 and 299,36,NULL,NULL
390130,2011,Between 100 and 299,36,NULL,NULL
390130,2012,Between 100 and 299,41,NULL,NULL
390130,2013,Between 100 and 299,39,NULL,NULL
390130,2014,Fewer than 100,44,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390130,2015,87,37,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390130,2016,89,42,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390131,2009,300 or More,34,NULL,NULL
390132,2009,300 or More,9,NULL,NULL
390132,2010,Between 100 and 299,9,NULL,NULL
390132,2011,Between 100 and 299,9,NULL,NULL
390132,2012,300 or more,10,NULL,NULL
390132,2013,Between 100 and 299,9,NULL,NULL
390132,2014,300 or more,16,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390132,2015,605,22,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390132,2016,592,20,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390133,2009,300 or More,40,NULL,NULL
390133,2010,300 or more,41,NULL,NULL
390133,2011,300 or more,41,NULL,NULL
390133,2012,300 or more,41,NULL,NULL
390133,2013,300 or more,40,NULL,NULL
390133,2014,300 or more,37,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390133,2015,1704,35,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390133,2016,2178,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390137,2009,300 or More,43,NULL,NULL
390137,2010,300 or more,35,NULL,NULL
390137,2011,300 or more,25,NULL,NULL
390137,2012,300 or more,31,NULL,NULL
390137,2013,300 or more,32,NULL,NULL
390137,2014,300 or more,34,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390137,2015,1760,33,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390137,2016,1617,31,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390138,2009,300 or More,37,NULL,NULL
390138,2010,300 or more,41,NULL,NULL
390138,2011,300 or more,39,NULL,NULL
390138,2012,300 or more,39,NULL,NULL
390138,2013,300 or more,37,NULL,NULL
390138,2014,300 or more,33,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390138,2015,447,31,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390138,2016,445,29,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390139,2009,300 or More,40,NULL,NULL
390139,2010,300 or more,41,NULL,NULL
390139,2011,300 or more,39,NULL,NULL
390139,2012,300 or more,39,NULL,NULL
390139,2013,300 or more,38,NULL,NULL
390139,2014,300 or more,37,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390139,2015,1854,36,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390139,2016,1764,35,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390142,2009,300 or More,18,NULL,NULL
390142,2010,300 or more,16,NULL,NULL
390142,2011,300 or more,15,NULL,NULL
390142,2012,300 or more,14,NULL,NULL
390142,2013,300 or more,15,NULL,NULL
390142,2014,300 or more,13,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390142,2015,1173,13,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390142,2016,1240,13,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390145,2009,300 or More,39,NULL,NULL
390145,2010,300 or more,40,NULL,NULL
390145,2011,300 or more,37,NULL,NULL
390145,2012,300 or more,38,NULL,NULL
390145,2013,300 or more,38,NULL,NULL
390145,2014,300 or more,37,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390145,2015,489,38,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390145,2016,469,37,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390146,2009,300 or More,43,NULL,NULL
390146,2010,300 or more,39,NULL,NULL
390146,2011,300 or more,38,NULL,NULL
390146,2012,300 or more,37,NULL,NULL
390146,2013,300 or more,37,NULL,NULL
390146,2014,300 or more,34,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390146,2015,368,33,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390146,2016,375,30,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390147,2009,300 or More,37,NULL,NULL
390147,2010,300 or more,40,NULL,NULL
390147,2011,300 or more,39,NULL,NULL
390147,2012,300 or more,39,NULL,NULL
390147,2013,300 or more,38,NULL,NULL
390147,2014,300 or more,38,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390147,2015,754,33,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390147,2016,793,33,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390150,2009,300 or More,38,NULL,NULL
390150,2010,300 or more,36,NULL,NULL
390150,2011,300 or more,34,NULL,NULL
390150,2012,300 or more,31,NULL,NULL
390150,2013,300 or more,30,NULL,NULL
390150,2014,300 or more,30,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390150,2015,251,28,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390150,2016,209,26,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390151,2009,300 or More,38,NULL,NULL
390151,2010,300 or more,40,NULL,NULL
390151,2011,300 or more,39,NULL,NULL
390151,2012,300 or more,39,NULL,NULL
390151,2013,300 or more,40,NULL,NULL
390151,2014,300 or more,37,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390151,2015,449,34,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390151,2016,450,33,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390153,2009,300 or More,45,NULL,NULL
390153,2010,300 or more,46,NULL,NULL
390153,2011,300 or more,46,NULL,NULL
390153,2012,300 or more,41,NULL,NULL
390153,2013,300 or more,41,NULL,NULL
390153,2014,300 or more,39,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390153,2015,1771,36,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390153,2016,1662,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390154,2009,300 or More,37,NULL,NULL
390154,2010,300 or more,36,NULL,NULL
390154,2011,300 or more,37,NULL,NULL
390154,2012,300 or more,32,NULL,NULL
390154,2013,300 or more,34,NULL,NULL
390154,2014,300 or more,34,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390154,2015,547,35,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390156,2009,300 or More,17,NULL,NULL
390156,2010,300 or more,18,NULL,NULL
390156,2011,300 or more,17,NULL,NULL
390156,2012,300 or more,15,NULL,NULL
390156,2013,300 or more,16,NULL,NULL
390156,2014,300 or more,16,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390156,2015,1376,16,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390156,2016,1550,16,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390157,2009,300 or More,29,NULL,NULL
390157,2010,300 or more,30,NULL,NULL
390157,2011,300 or more,28,NULL,NULL
390157,2012,300 or more,30,NULL,NULL
390157,2013,300 or more,31,NULL,NULL
390157,2014,300 or more,29,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390157,2015,379,28,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390157,2016,438,26,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390160,2009,300 or More,38,NULL,NULL
390160,2010,300 or more,36,NULL,NULL
390160,2011,300 or more,39,NULL,NULL
390160,2012,300 or more,39,NULL,NULL
390160,2013,300 or more,40,NULL,NULL
390160,2014,300 or more,38,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390160,2015,329,35,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390160,2016,397,37,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390162,2009,300 or More,30,NULL,NULL
390162,2010,300 or more,28,NULL,NULL
390162,2011,300 or more,27,NULL,NULL
390162,2012,300 or more,29,NULL,NULL
390162,2013,300 or more,31,NULL,NULL
390162,2014,300 or more,33,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
390162,2015,763,31,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
390162,2016,678,28,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
390163,2009,300 or More,42,NULL,NULL
