ProviderId,DataYear,OP_10_Score,OP_11_Score,OP_13_Score,OP_14_Score,OP_8_Score,OP_9_Score,OP_10_Sample,OP_11_Sample,OP_13_Sample,OP_14_Sample,OP_8_Sample,OP_9_Sample,MeasureStartDate,MeasureEndDate
670034,2010,0.761,0.042,NULL,NULL,44.6,9.3,866,551,NULL,NULL,294,676,NULL,NULL
670041,2014,1.5,1.8,4.4,Not Available,Not Available,9.7,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670043,2011,0.127,0.135,NULL,NULL,N/A,13.8,166,89,NULL,NULL,N/A,123,NULL,NULL
670043,2014,1.7,8.0,2.7,Not Available,Not Available,32.2,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670044,2011,0.558,0.310,NULL,NULL,28.6,10.2,206,71,NULL,NULL,112,147,NULL,NULL
670044,2014,12.6,5.0,Not Available,1.9,36.5,14.5,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670046,2011,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
670046,2014,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670047,2012,0.186,Not Available,3.2,Not Available,Not Available,3.2,237,Not Available,93,Not Available,Not Available,62,NULL,NULL
670047,2015,2.9,0.0,4.0,Not Available,Not Available,4.6,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670049,2012,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670049,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670005,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670006,2012,0.048,0.011,Not Available,Not Available,33.3,Not Available,83,90,Not Available,Not Available,51,Not Available,NULL,NULL
670006,2015,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670008,2012,0.794,Not Available,Not Available,Not Available,31.1,Not Available,102,Not Available,Not Available,Not Available,219,Not Available,NULL,NULL
670010,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670012,2014,Not Available,Not Available,Not Available,Not Available,41.0,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670018,2010,0.475,0.367,NULL,NULL,25.7,N/A,61,60,NULL,NULL,74,N/A,NULL,NULL
670018,2013,38.9,Not Available,Not Available,Not Available,Not Available,Not Available,72,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670019,2010,0.369,0.083,NULL,NULL,28.6,N/A,84,12,NULL,NULL,56,N/A,NULL,NULL
670019,2013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670023,2011,0.089,0.097,NULL,NULL,N/A,4.4,313,103,NULL,NULL,N/A,344,NULL,NULL
670023,2014,7.6,13.6,6.9,2.0,Not Available,4.0,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670024,2011,0.661,0.040,NULL,NULL,32.5,16.0,608,607,NULL,NULL,286,493,NULL,NULL
670024,2014,65.9,3.0,11.0,3.8,35.1,12.9,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670025,2011,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
670025,2014,2.2,0.9,7.0,0.6,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670029,2010,0.000,1.000,NULL,NULL,N/A,N/A,1,1,NULL,NULL,N/A,N/A,NULL,NULL
670029,2013,9.2,Not Available,Not Available,Not Available,Not Available,Not Available,87,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670031,2010,0.472,0.311,NULL,NULL,43.4,N/A,307,151,NULL,NULL,99,N/A,NULL,NULL
670031,2013,5.6,1.9,Not Available,1.5,39.4,11.3,450,211,Not Available,341,66,97,NULL,NULL
670031,2016,3.7,0.0,Not Available,Not Available,51.1,6.7,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670034,2012,0.473,0.027,5.9,0.8,30.8,9.3,1165,728,593,781,195,2147,NULL,NULL
670034,2015,7.8,5.1,5.4,1.3,Not Available,8.9,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670041,2012,0.089,0.066,4.2,Not Available,Not Available,14,202,76,71,Not Available,Not Available,121,NULL,NULL
670041,2015,1.6,1.1,2.6,2.2,Not Available,6.2,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670043,2016,3.9,4.3,2.7,3.9,Not Available,23.7,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670044,2012,0.213,0.144,Not Available,Not Available,41.5,17.5,254,90,Not Available,Not Available,106,166,NULL,NULL
670045,2013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670046,2013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670046,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670047,2010,0.218,0.160,NULL,NULL,14.3,0.0,55,25,NULL,NULL,7,20,NULL,NULL
670047,2013,9.9,Not Available,2.8,4.5,Not Available,5.8,272,Not Available,71,288,Not Available,104,NULL,NULL
670049,2014,Not Available,Not Available,Not Available,Not Available,33.9,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670052,2010,0.294,0.053,NULL,NULL,50.0,N/A,34,19,NULL,NULL,12,N/A,NULL,NULL
670052,2013,47.9,36.8,Not Available,Not Available,Not Available,Not Available,94,57,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670053,2010,0.111,0.000,NULL,NULL,20.0,N/A,9,3,NULL,NULL,5,N/A,NULL,NULL
670054,2014,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670055,2011,0.007,0.000,NULL,NULL,N/A,N/A,136,56,NULL,NULL,N/A,N/A,NULL,NULL
670055,2014,0.6,0.0,7.5,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670056,2011,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
670056,2014,2.5,0.0,5.1,Not Available,Not Available,9.1,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670059,2015,31.8,5.8,Not Available,0.6,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670060,2012,0.086,Not Available,Not Available,Not Available,Not Available,20.5,174,Not Available,Not Available,Not Available,Not Available,78,NULL,NULL
670061,2014,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670066,2014,29.5,Not Available,Not Available,0.0,29.1,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
360020,2014,4.2,0.0,4.6,2.0,28.7,5.0,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
360025,2011,0.130,0.041,NULL,NULL,27.5,4.1,901,591,NULL,NULL,131,1519,NULL,NULL
360025,2014,2.0,0.0,7.3,4.3,30.9,8.5,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
360026,2013,9.1,3.8,3.6,Not Available,Not Available,7.3,406,182,111,Not Available,Not Available,631,NULL,NULL
360026,2016,4.5,0.6,3.9,4.3,Not Available,6.3,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
360027,2014,3.9,0.7,5.9,1.5,29.3,9.5,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
360029,2012,0.061,0.037,7,Not Available,Not Available,7.8,345,161,129,Not Available,Not Available,446,NULL,NULL
360029,2015,4.1,1.6,5.6,Not Available,Not Available,4.7,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
360032,2011,0.496,0.086,NULL,NULL,26.9,2.8,355,255,NULL,NULL,104,609,NULL,NULL
360035,2011,0.041,0.012,NULL,NULL,28.5,7.8,2242,1066,NULL,NULL,400,4609,NULL,NULL
360035,2014,2.3,0.4,5.9,1.0,39.9,6.6,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
360036,2012,0.049,0.018,4.8,0.3,27.1,7,472,393,463,591,59,516,NULL,NULL
360036,2015,1.4,0.0,4.3,2.5,Not Available,6.8,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
360037,2011,0.065,0.010,NULL,NULL,N/A,13.4,278,192,NULL,NULL,N/A,313,NULL,NULL
360037,2014,5.7,0.0,6.1,7.2,48.1,17.3,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
360039,2011,0.072,0.003,NULL,NULL,32.9,6.0,934,678,NULL,NULL,143,463,NULL,NULL
360040,2010,0.540,0.101,NULL,NULL,39.8,5.4,611,337,NULL,NULL,113,736,NULL,NULL
360041,2012,0.03,0.012,2.9,5.6,36.2,6.4,1144,670,105,875,130,1672,NULL,NULL
360041,2015,5.2,1.6,3.6,3.5,Not Available,6.7,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
360044,2011,0.010,0.012,NULL,NULL,39.2,4.1,486,257,NULL,NULL,74,858,NULL,NULL
360044,2014,2.0,0.3,2.8,2.0,29.0,7.7,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
360046,2015,4.3,1.4,Not Available,Not Available,Not Available,11.4,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
360048,2012,0.242,0.014,4.1,2.1,23.7,13.4,525,295,193,565,135,449,NULL,NULL
360048,2015,2.8,0.0,5.3,1.6,Not Available,14.7,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
360051,2011,0.073,0.013,NULL,NULL,29.5,6.7,2035,1798,NULL,NULL,349,2856,NULL,NULL
360051,2015,5.8,2.6,5.3,3.6,Not Available,10.7,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
360052,2013,3.2,0.8,11.6,2.0,33.7,9.6,1119,1008,303,1316,252,3140,NULL,NULL
360052,2016,4.3,2.1,3.5,3.3,30.9,6.4,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
360054,2016,12.6,0.9,3.5,2.8,35.3,2.9,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
360055,2011,0.657,0.020,NULL,NULL,24.8,13.3,1092,936,NULL,NULL,238,2851,NULL,NULL
360055,2014,2.4,1.4,4.5,4.7,32.0,11.6,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
360056,2012,0.037,0.035,5.3,1,39,5,1001,659,206,602,223,1201,NULL,NULL
360056,2015,3.9,0.5,3.5,1.4,Not Available,5.8,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
360058,2015,8.6,0.0,Not Available,Not Available,Not Available,3.8,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
360059,2010,0.054,0.024,NULL,NULL,31.3,19.1,782,830,NULL,NULL,147,1611,NULL,NULL
360059,2013,5.4,4.1,3.9,4.3,29.9,9.3,874,822,485,606,127,2126,NULL,NULL
360059,2016,7.8,1.9,4.7,Not Available,37.7,6.0,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
360064,2014,5.5,7.3,4.8,5.3,38.9,7.6,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
360065,2012,0.132,0.004,9.2,0.7,37.4,10.7,348,278,229,269,91,680,NULL,NULL
360066,2010,0.091,0.015,NULL,NULL,28.1,8.2,1586,952,NULL,NULL,288,2427,NULL,NULL
360066,2013,19.4,3.3,5.2,4.6,30.1,9.1,1345,760,615,1040,193,2300,NULL,NULL
360068,2010,0.049,0.017,NULL,NULL,22.8,9.0,790,654,NULL,NULL,193,2091,NULL,NULL
360068,2013,3.1,4.7,4.3,0.9,29.7,9.8,709,551,1288,634,101,2308,NULL,NULL
360068,2016,4.2,0.7,4.0,1.6,35.2,7.3,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
360070,2012,0.052,0,4.6,3.2,29.5,10,974,700,496,1024,176,1723,NULL,NULL
360070,2015,4.7,0.4,2.9,2.6,Not Available,8.3,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
360071,2010,0.672,0.065,NULL,NULL,27.1,3.0,421,214,NULL,NULL,70,297,NULL,NULL
360071,2013,19.7,5.0,5.2,Not Available,Not Available,4.6,376,222,407,Not Available,Not Available,349,NULL,NULL
360072,2011,0.050,0.000,NULL,NULL,32.5,11.3,797,495,NULL,NULL,117,652,NULL,NULL
360072,2014,3.6,0.9,5.1,3.1,38.1,6.3,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
360074,2011,0.031,0.012,NULL,NULL,28.2,8.4,555,409,NULL,NULL,110,782,NULL,NULL
360074,2014,2.4,1.5,9.3,1.7,38.4,9.8,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
360075,2016,7.7,0.6,6.7,2.7,Not Available,7.9,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
360076,2010,0.062,0.016,NULL,NULL,29.9,8.9,961,765,NULL,NULL,147,1455,NULL,NULL
360076,2013,4.6,0.6,6.2,2.7,28.9,5.9,1035,827,402,1015,173,1403,NULL,NULL
360076,2016,7.6,1.4,6.5,2.9,51.0,4.8,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670044,2010,0.581,0.319,NULL,NULL,36.6,15.8,105,47,NULL,NULL,41,57,NULL,NULL
670044,2013,16.5,14.3,Not Available,Not Available,39.5,13.2,376,154,Not Available,Not Available,129,197,NULL,NULL
670044,2016,12.8,6.6,Not Available,2.8,41.2,10.0,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670045,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670046,2010,0.200,N/A,NULL,NULL,N/A,N/A,10,N/A,NULL,NULL,N/A,N/A,NULL,NULL
670047,2016,6.0,4.1,2.0,Not Available,Not Available,11.5,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670049,2010,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
670049,2013,Not Available,Not Available,Not Available,Not Available,31.3,Not Available,Not Available,Not Available,Not Available,Not Available,64,Not Available,NULL,NULL
670049,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670053,2011,0.163,0.032,NULL,NULL,41.5,N/A,202,93,NULL,NULL,41,N/A,NULL,NULL
670053,2014,7.7,0.0,Not Available,Not Available,Not Available,15.5,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670054,2013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670054,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670055,2015,1.0,0.0,6.0,2.1,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670056,2010,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
670056,2013,2.1,0.9,3.5,Not Available,Not Available,12.0,284,220,113,Not Available,Not Available,100,NULL,NULL
670058,2014,1.9,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670059,2012,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670060,2013,11.2,Not Available,Not Available,0.7,Not Available,22.0,260,Not Available,Not Available,291,Not Available,82,NULL,NULL
670060,2016,4.4,5.6,4.2,1.5,Not Available,5.6,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670061,2013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670061,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670062,2014,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670066,2012,0.156,Not Available,Not Available,Not Available,45.7,Not Available,179,Not Available,Not Available,Not Available,35,Not Available,NULL,NULL
670067,2013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670068,2011,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
670068,2015,10.1,1.1,Not Available,Not Available,Not Available,5.4,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670069,2011,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
670069,2014,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670071,2012,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670073,2012,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670073,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670075,2013,13.3,9.2,5.0,Not Available,Not Available,Not Available,143,87,60,Not Available,Not Available,Not Available,NULL,NULL
670075,2016,4.5,1.3,Not Available,Not Available,Not Available,4.6,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670076,2015,69.4,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670077,2016,15.4,2.2,Not Available,1.6,50.0,12.6,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670078,2014,1.1,0.0,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670079,2014,6.8,6.7,5.0,Not Available,Not Available,11.9,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670080,2016,7.8,2.0,4.9,2.1,34.8,23.0,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670082,2013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670082,2016,5.7,0.5,Not Available,2.3,Not Available,14.3,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670083,2014,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670067,2011,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
670067,2014,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670068,2014,15.3,4.2,Not Available,Not Available,30.8,5.4,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670069,2012,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670069,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670071,2011,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
670071,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670073,2011,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
670073,2014,Not Available,Not Available,Not Available,Not Available,50.0,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670075,2012,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670075,2015,8.0,4.3,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670076,2012,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670077,2012,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670077,2015,20.4,3.1,Not Available,2.5,Not Available,14.6,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670078,2015,0.6,0.7,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670079,2013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670079,2016,9.2,3.4,9.1,Not Available,Not Available,5.3,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
670080,2013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
670082,2014,6.4,1.3,6.4,Not Available,Not Available,12.9,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670085,2015,1.2,Not Available,Not Available,Not Available,Not Available,21.5,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
670089,2014,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670090,2014,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
670092,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
